id,nctn,invn,suffix,tsk,lir,ogtd,cls,controllo_inventario,rifatta,
10485,1600010485,65504,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10486,1600010486,65505,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10487,1600010487,65506,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10488,1600010488,65507,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10489,1600010489,65508,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10490,1600010490,65509,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10491,1600010491,65510,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10492,1600010492,65511,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,1,f,
10493,1600010493,65512,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10494,1600010494,65513,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10495,1600010495,65514,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10496,1600010496,65515,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10497,1600010497,65516,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10498,1600010498,65517,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10499,1600010499,65518,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10500,1600010500,65519,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10501,1600010501,65520,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10502,1600010502,65521,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10503,1600010503,65522,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10504,1600010504,65523,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10505,1600010505,65524,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10506,1600010506,65525,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10507,1600010507,65526,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10508,1600010508,65527,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10509,1600010509,65528,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10510,1600010510,65529,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10511,1600010511,65530,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10512,1600010512,65531,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10513,1600010513,65532,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10514,1600010514,65533,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10515,1600010515,65534,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10516,1600010516,65535,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10517,1600010517,65536,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10518,1600010518,65537,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10519,1600010519,65538,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10520,1600010520,65539,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10521,1600010521,65540,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10522,1600010522,65541,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10523,1600010523,65542,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10524,1600010524,65543,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10525,1600010525,65544,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10526,1600010526,65545,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10527,1600010527,65546,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10528,1600010528,65547,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10529,1600010529,65548,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10530,1600010530,65549,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10531,1600010531,65550,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10532,1600010532,65551,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10533,1600010533,65552,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10534,1600010534,65553,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10535,1600010535,65554,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10536,1600010536,65555,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10537,1600010537,65556,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10538,1600010538,65557,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10539,1600010539,65558,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10540,1600010540,65559,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10541,1600010541,65560,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10542,1600010542,65561,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10543,1600010543,65562,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10544,1600010544,65563,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10545,1600010545,65564,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10546,1600010546,65565,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10547,1600010547,65566,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10548,1600010548,65567,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10549,1600010549,65568,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10550,1600010550,65569,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10551,1600010551,65570,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10552,1600010552,65571,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10553,1600010553,65572,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10554,1600010554,65573,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10555,1600010555,65574,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10556,1600010556,65575,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10557,1600010557,65576,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10558,1600010558,65577,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10559,1600010559,65578,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10560,1600010560,65579,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10561,1600010561,65580,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10562,1600010562,65581,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10563,1600010563,65582,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10564,1600010564,65583,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10565,1600010565,65584,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10566,1600010566,65585,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10567,1600010567,65586,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10568,1600010568,65587,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10569,1600010569,65588,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10570,1600010570,65589,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10571,1600010571,65590,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10572,1600010572,65591,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10573,1600010573,65592,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10574,1600010574,65593,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10575,1600010575,65594,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10576,1600010576,65595,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10577,1600010577,65596,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10578,1600010578,65597,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10579,1600010579,65598,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10580,1600010580,65599,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10581,1600010581,65600,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10582,1600010582,65601,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10583,1600010583,65602,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10584,1600010584,65603,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10585,1600010585,65604,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10586,1600010586,65605,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10587,1600010587,65606,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10588,1600010588,65607,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10589,1600010589,65608,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10590,1600010590,65609,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10591,1600010591,65610,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10592,1600010592,65611,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10593,1600010593,65612,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10594,1600010594,65613,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10595,1600010595,65614,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10596,1600010596,65615,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10597,1600010597,65616,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10598,1600010598,65617,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10599,1600010599,65618,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10600,1600010600,65619,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10601,1600010601,65620,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,1,f,
10602,1600010602,65621,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10603,1600010603,65622,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,1,f,
10604,1600010604,65623,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,1,f,
10605,1600010605,65624,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10606,1600010606,65625,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10607,1600010607,65626,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10608,1600010608,65627,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10609,1600010609,65628,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10610,1600010610,65629,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10611,1600010611,65630,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10612,1600010612,65631,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10613,1600010613,65632,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10614,1600010614,65633,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10615,1600010615,65634,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10616,1600010616,65635,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10617,1600010617,65636,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10618,1600010618,65637,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10619,1600010619,65638,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10620,1600010620,65639,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10621,1600010621,65640,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10622,1600010622,65641,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10623,1600010623,65642,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10624,1600010624,65643,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10625,1600010625,65644,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10626,1600010626,65645,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10627,1600010627,65646,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10628,1600010628,65647,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10629,1600010629,65648,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10630,1600010630,65649,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10631,1600010631,65650,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10632,1600010632,65651,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10633,1600010633,65652,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10634,1600010634,65653,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10635,1600010635,65654,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10636,1600010636,65655,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10637,1600010637,65656,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10638,1600010638,65657,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10639,1600010639,65658,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10640,1600010640,65659,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10641,1600010641,65660,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10642,1600010642,65661,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10643,1600010643,65662,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10644,1600010644,65663,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10645,1600010645,65664,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10646,1600010646,65665,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10647,1600010647,65666,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10648,1600010648,65667,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10649,1600010649,65668,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10650,1600010650,65669,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10651,1600010651,65670,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10652,1600010652,65671,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10653,1600010653,65672,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10654,1600010654,65673,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10655,1600010655,65674,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10656,1600010656,65675,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10657,1600010657,65676,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,1,f,
10658,1600010658,65677,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10659,1600010659,65678,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10660,1600010660,65679,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10661,1600010661,65680,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10662,1600010662,65681,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10663,1600010663,65682,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10664,1600010664,65683,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10665,1600010665,65684,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10666,1600010666,65685,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10667,1600010667,65686,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10668,1600010668,65687,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10669,1600010669,65688,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10670,1600010670,65689,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10671,1600010671,65690,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10672,1600010672,65691,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10673,1600010673,65692,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10674,1600010674,65693,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10675,1600010675,65694,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10676,1600010676,65695,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10677,1600010677,65696,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10678,1600010678,65697,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10679,1600010679,65698,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10680,1600010680,65699,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10681,1600010681,65700,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10682,1600010682,65701,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10683,1600010683,65702,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10684,1600010684,65703,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10685,1600010685,65704,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10686,1600010686,65705,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10687,1600010687,65706,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10688,1600010688,65707,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10689,1600010689,65708,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10690,1600010690,65709,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10691,1600010691,65710,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10692,1600010692,65711,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10693,1600010693,65712,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10694,1600010694,65713,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10695,1600010695,65714,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10696,1600010696,65715,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10697,1600010697,65716,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10698,1600010698,65717,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10699,1600010699,65718,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10700,1600010700,65719,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10701,1600010701,65720,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10702,1600010702,65721,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10703,1600010703,65722,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10704,1600010704,65723,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10705,1600010705,65724,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10706,1600010706,65725,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10707,1600010707,65726,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10708,1600010708,65727,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10709,1600010709,65728,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10710,1600010710,65729,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10711,1600010711,65730,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10712,1600010712,65731,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10713,1600010713,65732,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10714,1600010714,65733,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10715,1600010715,65734,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10716,1600010716,65735,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10717,1600010717,65736,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10718,1600010718,65737,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10719,1600010719,65738,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10720,1600010720,65739,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10721,1600010721,65740,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10722,1600010722,65741,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10723,1600010723,65742,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10724,1600010724,65743,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10725,1600010725,65744,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10726,1600010726,65745,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10727,1600010727,65746,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,1,f,
10728,1600010728,65747,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10729,1600010729,65748,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10730,1600010730,65749,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10731,1600010731,65750,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10732,1600010732,65751,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10733,1600010733,65752,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10734,1600010734,65753,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10735,1600010735,65754,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10736,1600010736,65755,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10737,1600010737,65756,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10738,1600010738,65757,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10739,1600010739,65758,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10740,1600010740,65759,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10741,1600010741,65760,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10742,1600010742,65761,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10743,1600010743,65762,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10744,1600010744,65763,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10745,1600010745,65764,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10746,1600010746,65765,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10747,1600010747,65766,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10748,1600010748,65767,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10749,1600010749,65768,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10750,1600010750,65769,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10751,1600010751,65770,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10752,1600010752,65771,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10753,1600010753,65772,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10754,1600010754,65773,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10755,1600010755,65774,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10756,1600010756,65775,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10757,1600010757,65776,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10758,1600010758,65777,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10759,1600010759,65778,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10760,1600010760,65779,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10761,1600010761,65780,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10762,1600010762,65781,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10763,1600010763,65782,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10764,1600010764,65783,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10765,1600010765,65784,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10766,1600010766,65785,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10767,1600010767,65786,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10768,1600010768,65787,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10769,1600010769,65788,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10770,1600010770,65789,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10771,1600010771,65790,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10772,1600010772,65791,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10773,1600010773,65792,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10774,1600010774,65793,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10775,1600010775,65794,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10776,1600010776,65795,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10777,1600010777,65796,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10778,1600010778,65797,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10779,1600010779,65798,,RA,C,Rilievo raffigurante Apollo-Hyakinthos,,0,f,
10780,1600010780,65799,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10781,1600010781,65800,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10782,1600010782,65801,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10783,1600010783,65802,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
10784,1600010784,65803,,RA,C,Rilievo del culto di Apollo-Hyakinthos (Polyboia ?),,0,f,
