id,categoria_l1,categoria_l2,categoria_l3,ogtd_l4,ogtd_specifiche_l5
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,bitagliente a lama larga
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,bitagliente a lama stretta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,lama
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,linguetta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,lunato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,lunato con dorso a curva continua
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,lunato con dorso a curva interrotta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,lunato con dorso a linguetta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,lunato con dorso a sperone e ad angolo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,rasoio,manico
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,scrigno,cerniera
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,spatola,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,specchio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,strigile,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,tavoletta,da gioco
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IGIENE E TOELETTA,IGIENE E TOELETTA,tavoletta,per cosmetici
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,candelabro,braccio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,candelabro,cimasa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,candelabro,fusto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,candelabro,tripode
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,candeliere,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,fermastoppino,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lampada,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lampada,a sospensione con anse
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lampada,conica
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lampada,imbutiforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lanterna,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,becco
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,cuoriforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,disco
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,gancio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,presa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,serbatoio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,stelo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,troncoconica
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,lucerna,vasca
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",ILLUMINAZIONE,ILLUMINAZIONE,torciere,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,ancora,ceppo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,ancora,contromarra
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,ancora,gomena
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,ancora,marra
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,corvo,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,polena,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,remo,direzionale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,remo,pala
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,rostro,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,scandaglio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,timone,testata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",IMBARCAZIONI,IMBARCAZIONI,vela,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,amigdala,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,becco,su punta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,becco,su troncatura
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,abbozzo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,ad estremità sbiecata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,misto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,nucleiforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,parziale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto a mandorla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto cordiforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto cordiforme allungato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto discoide
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto naviforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto ovalare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto subcordiforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto subtriangolare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto triangolare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,piatto triangolare allungato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,punta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,spesso
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,spesso a cuneo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,spesso amigdaloide
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,spesso lageniforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,spesso lanceolato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bifacciale,spesso micocchiano
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,per incidere
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,"semplice a due stacchi, laterale e trasversale"
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,semplice a due stacchi laterali
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,semplice ad uno stacco
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,semplice con ritocco d'arresto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,su frattura
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,su ritocco a ritocco d'arresto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,su ritocco laterale a stacco laterale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,su ritocco laterale a stacco trasversale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,bulino,su ritocco trasversale a stacco laterale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,chopper,a punta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,chopper,distale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,chopper,doppio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,chopper,laterale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,chopping tool,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,foliato,a cran
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,foliato,a faccia piana
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,foliato,bifacciale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,foliato,geometrico
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a segmento
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a segmento trapezoidale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a trapezio isoscele
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a trapezio rettangolo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a trapezio scaleno
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a triangolo isoscele
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,a triangolo scaleno
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,geometrico,romboide
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,a muso
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,a muso isolato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,a muso ogivale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,carenato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,carenato a muso
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,carenato frontale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,frontale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,frontale circolare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,frontale corto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,frontale corto a ritocco laterale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,frontale lungo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,grattatoio,frontale lungo a ritocco laterale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,hachereau,a margine tagliente ristretto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,hachereau,a margini convergenti
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,hachereau,a margini divergenti o a V
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,hachereau,a margini paralleli o ad U
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama,a dorso e piquant- trièdre
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama,a dorso e troncatura doppia
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama,a dorso e troncatura normale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama,a dorso e troncatura obliqua formanti angolo acuto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama,lama a dorso e troncatura doppia non simmetrica
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama,lama a dorso e troncatura obliqua formanti angolo ottuso
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama raschiatoio,carenoide
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,lama raschiatoio,marginale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,microbulino,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,nucleo,abbozzo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,nucleo,a due piani di percussione
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,nucleo,a lame
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,nucleo,a un piano di percussione
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,poliedro,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta,a spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta,carenoide
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta,curva
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta,di freccia
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta,marginale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,e cran adiacente
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,e cran opposto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,e peduncolo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,marginale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,parziale concavo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,parziale rettilineo o convesso
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,punta a dorso,totale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,raschiatoio,carenoide
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,raschiatoio,laterale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,raschiatoio,latero-trasversale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,raschiatoio,marginale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,raschiatoio,trasversale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,scaglia,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,scheggia,a ritocco erto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,scheggia,bulbo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,scheggia,faccia dorsale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,scheggia,faccia ventrale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,scheggia,tallone
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,sferoide,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",INDUSTRIA LITICA,INDUSTRIA LITICA,tranchet,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",LAVORAZIONE DEL CUOIO,LAVORAZIONE DEL CUOIO,lesina,manico
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",LAVORAZIONE DEL CUOIO,LAVORAZIONE DEL CUOIO,lesina,punteruolo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",LAVORAZIONE DELLA CERAMICA,LAVORAZIONE DEL LEGNO,lima,codolo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",LAVORAZIONE DELLA CERAMICA,LAVORAZIONE DEL LEGNO,lima,fermo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",LAVORAZIONE DEL LEGNO,LAVORAZIONE DELLA CERAMICA,lisciatoio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",LAVORAZIONE DEL LEGNO,LAVORAZIONE DELLA CERAMICA,tornio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,(acus discriminalis)
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,capocchia
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,chirurgico
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,crinale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,da cucito
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,da lana
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,da rete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ago,punta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,bisturi,impugnatura
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,ferrum candens,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,forceps,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,forfex,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,modiolus,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,scalpellus,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,spathomele,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,spatola,da toeletta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,terebra,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,trapano,a volano
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MEDICINA E CHIRURGIA,MEDICINA E CHIRURGIA,vectis,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,archipendolo,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,bilancia a braccio mobile,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,circinus,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,clessidra,ad acqua
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,clessidra,a sabbia
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,compasso,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,cubito,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,decempeda,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,filo a piombo,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,corniculum
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,decussis
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,ferramentum
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,perpendiculum
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,pondus
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,rostrum
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,groma,umbilicus soli
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,libella,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,livella,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,meridiana,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,norma,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,orologio solare,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,perpendiculum,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,regula,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,riga graduata,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,scandaglio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,squadro,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",MISURAZIONE,MISURAZIONE,stadera,braccio di sospensione
