id_temp,cmpd,nctn,inv,suf,titolo,ogtd,ogr,ogto,piano,sala,scaffale,colonna,plateau,comune,dtzgi,dtzgf,dtsi,dtsf,dtm,materia,tecnica,desa,desm,desv,desl,desg,desu,desf,dest,deso,desn,desr,desd,zec,stcc,stcl,cdgg,adsp,adsm
283,2021-03-10,317524,0,283,Devoto-317524,4009,1,83,-1,4,40,2,7,38,29,29,39,39,11,22,22,IIIVIR RPC testa velata e diademata di Concordia a d.,M ANTON C CAESAR mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,4,1,1,1
284,2021-03-10,317525,0,284,Devoto-317525,4009,1,83,-1,4,40,2,7,38,29,29,39,39,11,22,22,IIIVIR RPC testa velata e diademata di Concordia a d.,M ANTON C CAESAR mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,4,1,1,1
285,2021-03-10,317526,0,285,Devoto-317526,4009,1,83,-1,4,40,2,7,38,29,29,39,39,11,22,22,[IIIVIR] RPC testa velata e diademata di Concordia a d.,M ANTON [C CAESAR] mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,4,1,1,1
287,2021-03-10,317528,0,287,Devoto-317528,4009,1,83,-1,4,40,2,7,38,29,29,39,39,11,22,22,IIIVIR RPC testa velata e diademata di Concordia a d.,M ANTON C CAESAR mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,4,1,1,1
288,2021-03-10,317529,0,288,Devoto-317529,4009,1,83,-1,4,40,2,7,38,29,29,39,39,11,22,22,IIIVIR RP[C] testa velata e diademata di Concordia a d.,M ANTON C CAESAR mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,4,1,1,1
289,2021-03-10,317530,0,289,Devoto-317530,4009,1,83,-1,4,40,2,7,38,29,29,39,39,11,22,22,IIIVIR RPC testa velata e diademata di Concordia a d.,[M ANTON C CAESAR] mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,4,1,1,1
290,2021-03-10,317531,0,290,Devoto-317531,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,[M ANT IMP AV]G IIIVIR RPC M NERVA PROQ P testa di M. Antonius a d.,L ANTONIVS COS testa di L. Antonius a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
292,2021-03-10,317533,0,292,Devoto-317533,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC [M  R ARRAT Q P] testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
293,2021-03-10,317534,0,293,Devoto-317534,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC M  BARBAT Q P testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
294,2021-03-10,317535,0,294,Devoto-317535,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC M  BARBAT Q P testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
295,2021-03-10,317536,0,295,Devoto-317536,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC M  BARBAT Q P testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
296,2021-03-10,317537,0,296,Devoto-317537,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,[M ANT IMP AVG] IIIVIR [RPC M  BARBAT Q P] testa di M. Antonius a d.,CAES[AR IMP PONT IIIVIR RPC] testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
297,2021-03-10,317538,0,297,Devoto-317538,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,[M A]NT IMP AVG IIIVIR RPC M  BARB[AT Q P] testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR [RPC] testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
298,2021-03-10,317539,0,298,Devoto-317539,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIV[IR RPC M]  BARBAT Q P testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
300,2021-03-10,317541,0,300,Devoto-317541,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,[M] ANT IMP AVG IIIVIR RPC M  BARBA[T Q P] testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
302,2021-03-10,317543,0,302,Devoto-317543,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC M  BARBAT Q P testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
303,2021-03-10,317544,0,303,Devoto-317544,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC M  B[ARBAT Q P] testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,4,1,1,1
317,2021-03-10,317558,0,317,Devoto-317558,4009,1,39,-1,4,40,2,7,38,29,29,71,71,11,22,22,Busto elmato e drappeggiato di Virtus a d. Davanti: VIRTVS Dietro: IIIVIR,"MN AQVIL MN F MN N guerriero, con scudo nella s., sovrasta figura caduta. In esergo: SICIL",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
318,2021-03-10,317559,0,318,Devoto-317559,4009,1,39,-1,4,40,2,7,38,29,29,71,71,11,22,22,Busto elmato e drappeggiato di Virtus a d. Davanti: VIRTVS Dietro: [IIIVIR],"MN AQVIL MN F MN N guerriero, con scudo nella s., sovrasta figura caduta. In esergo: SICIL",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
319,2021-03-10,317560,0,319,Devoto-317560,4009,1,39,-1,4,40,2,7,38,29,29,71,71,11,22,22,Busto elmato e drappeggiato di Virtus a d. Davanti: VIRTVS Dietro: IIIVIR,"MN AQVIL MN F MN N guerriero, con scudo nella s., sovrasta figura caduta. In esergo: SICIL",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
320,2021-03-10,317561,0,320,Devoto-317561,4009,1,39,-1,4,40,2,7,38,29,29,71,71,11,22,22,Busto elmato e drappeggiato di Virtus a d. Davanti: [VIRTVS] Dietro: IIIVIR,"MN AQVIL MN F MN N guerriero, con scudo nella s., sovrasta figura caduta. In esergo: SICIL",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
370,2021-03-10,317611,0,370,Devoto-317611,4009,1,39,-1,4,40,2,8,38,29,29,47,47,11,22,22,Q [METEL] PIVS testa laureata di Giove a d.,SCIPIO elefante a d. In esergo: IMP,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Africa,11,4,1,1,1
371,2021-03-10,317612,0,371,Devoto-317612,4009,1,39,-1,4,40,2,8,38,29,29,47,47,11,22,22,Q METEL PIV[S] testa laureata di Giove a d.,SCIPIO elefante a d. In esergo: IMP,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Africa,11,4,1,1,1
372,2021-03-10,317613,0,372,Devoto-317613,4009,1,39,-1,4,40,2,8,38,29,29,47,47,11,22,22,[Q] METEL PIVS testa laureata di Giove a d.,SCIPIO elefante a d. In esergo: IMP,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Africa,11,4,1,1,1
375,2021-03-10,317616,0,375,Devoto-317616,4009,1,39,-1,4,40,2,8,38,28,28,112,112,11,22,22,"Busto di Apollo visto da dietro, con testa a s. e fulmine nella d. Sopra: monogramma","Lares Praestites seduti di fronte, con bastone nella s. Tra loro: cane. Sopra: busto di Vulcano con tenaglie sulla spalla. Ai lati: monogrammi. In esergo: L CAESI",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
378,2021-03-10,317619,0,378,Devoto-317619,4009,1,39,-1,4,40,2,8,38,28,28,112,112,11,22,22,"Busto di Apollo visto da dietro, con testa a s. e fulmine nella d. Sopra: monogramma","Lares Praestites seduti di fronte, con bastone nella s. Tra loro: cane. Sopra: busto di Vulcano con tenaglie sulla spalla. Ai lati: monogrammi. In esergo: L CAESI",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
388,2021-03-10,317629,0,388,Devoto-317629,4009,1,39,-1,4,40,2,8,38,28,28,100,100,11,22,22,PISO CAEPIO [Q] testa laureata di Saturno a d. Dietro: harpa; sotto: marchio di controllo.,Due figure maschili sedute su subsellium; ai lati: spighe. In esergo: [A]D FRV EM EX SC,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
389,2021-03-10,317630,0,389,Devoto-317630,4009,1,39,-1,4,40,2,8,38,28,28,100,100,11,22,22,PISO CAEPIO Q testa laureata di Saturno a d. Dietro: harpa; sotto: marchio di controllo.,Due figure maschili sedute su subsellium; ai lati: spighe. In esergo: AD FRV EM EX SC,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
390,2021-03-10,317631,0,390,Devoto-317631,4009,1,39,-1,4,40,2,8,38,28,28,100,100,11,22,22,PISO CAEPIO Q testa laureata di Saturno a d. Dietro: harpa; sotto: marchio di controllo.,Due figure maschili sedute su subsellium; ai lati: spighe. In esergo: AD FRV EM EX [S]C,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
432,2021-03-10,317673,0,432,Devoto-317673,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,MONETA testa di Giunone Moneta a d.,"T CARISIVS incudine con ghirlanda. Intorno: tenaglie, punzone, martello",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
433,2021-03-10,317674,0,433,Devoto-317674,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,MONETA testa di Giunone Moneta a d.,"T CARISIVS incudine con ghirlanda. Intorno: tenaglie, punzone, martello",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
434,2021-03-10,317675,0,434,Devoto-317675,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,MONETA testa di Giunone Moneta a d.,"T CAR[ISIVS] incudine con ghirlanda. Intorno: tenaglie, punzone, martello",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
435,2021-03-10,317676,0,435,Devoto-317676,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: T CARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
436,2021-03-10,317677,0,436,Devoto-317677,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: T CARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
439,2021-03-10,317680,0,439,Devoto-317680,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: [T C]ARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
447,2021-03-10,317688,0,447,Devoto-317688,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su quadriga a d. In esergo: T CARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
448,2021-03-10,317689,0,448,Devoto-317689,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su quadriga a d. In esergo: T CARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
466,2021-03-10,317707,0,466,Devoto-317707,4009,1,39,-1,4,40,2,10,38,28,28,102,102,11,22,22,CAEICIAN busto di Cerere a s. Sopra: marchio di controllo,L CASSI giogo di buoi a s. Sopra: marchio di controllo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
468,2021-03-10,317709,0,468,Devoto-317709,4009,1,39,-1,4,40,2,10,38,28,28,102,102,11,22,22,CAEICIAN busto di Cerere a s. Sopra: marchio di controllo,L CASSI giogo di buoi a s. Sopra: marchio di controllo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
513,2021-03-10,317754,0,513,Devoto-317754,4009,1,39,-1,4,40,2,11,38,29,29,79,79,11,22,22,"SC busto di Diana a d., con arco e frecce","TI CLAVD TI F [AP N] Vittoria su biga a d., con ramo di palma nella d. e redini nella s. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
514,2021-03-10,317755,0,514,Devoto-317755,4009,1,39,-1,4,40,2,11,38,29,29,79,79,11,22,22,"SC busto di Diana a d., con arco e frecce","[TI CL]AVD TI F [AP N] Vittoria su biga a d., con ramo di palma nella d. e redini nella s. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
518,2021-03-10,317759,0,518,Devoto-317759,4009,1,39,-1,4,40,2,11,38,29,29,79,79,11,22,22,"SC busto di Diana a d., con arco e frecce","TI CLAVD TI F AP N Vittoria su biga a d., con ramo di palma nella d. e redini nella s. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
552,2021-03-10,317793,0,552,Devoto-317793,4009,1,39,-1,4,40,2,11,38,28,28,189,180,11,22,22,Testa elmata di Roma a d. X,L COIL Dioscuri a cavallo a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
571,2021-03-10,317812,0,571,Devoto-317812,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,[PAETI] testa diademata di Venere a d.,"[C CONSIDI] Vittoria su quadriga a s., con ramo di palma e redini nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
572,2021-03-10,317813,0,572,Devoto-317813,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,PAE[TI] testa diademata di Venere a d.,"C CON[SIDI] Vittoria su quadriga a s., con ramo di palma e redini nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
574,2021-03-10,317815,0,574,Devoto-317815,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,[PAETI] testa diademata di Venere a s.,"C CONSIDI Vittoria su quadriga a s., con ramo di palma e redini nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
575,2021-03-10,317816,0,575,Devoto-317816,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIV[IR], teste iugate dei Dioscuri con pileo laureato","[MN CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
577,2021-03-10,317818,0,577,Devoto-317818,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIVIR, teste iugate dei Dioscuri con pileo laureato","MN CORDIVS Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
578,2021-03-10,317819,0,578,Devoto-317819,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIVIR, teste iugate dei Dioscuri con pileo laureato","MN CORDIVS Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
580,2021-03-10,317821,0,580,Devoto-317821,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIVIR, teste iugate dei Dioscuri con pileo laureato","MN [CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
581,2021-03-10,317822,0,581,Devoto-317822,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"[RVFVS IIIVIR], teste iugate dei Dioscuri con pileo laureato","[MN CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
583,2021-03-10,317824,0,583,Devoto-317824,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"[RVF]VS III[VIR], teste iugate dei Dioscuri con pileo laureato","MN CORDI[VS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
584,2021-03-10,317825,0,584,Devoto-317825,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RV[FVS] IIIVIR, teste iugate dei Dioscuri con pileo laureato","MN CORDIVS Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
586,2021-03-10,317827,0,586,Devoto-317827,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS III[VIR], teste iugate dei Dioscuri con pileo laureato","MN CORDIV[S] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
587,2021-03-10,317828,0,587,Devoto-317828,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS III[VIR], teste iugate dei Dioscuri con pileo laureato","[MN CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
588,2021-03-10,317829,0,588,Devoto-317829,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIVIR, teste iugate dei Dioscuri con pileo ","MN CORDIV[S] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
589,2021-03-10,317830,0,589,Devoto-317830,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIV[IR], teste iugate dei Dioscuri con pileo ","MN COR[DIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
593,2021-03-10,317834,0,593,Devoto-317834,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFV[S IIIVIR], teste iugate dei Dioscuri con pileo ","[MN CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
594,2021-03-10,317835,0,594,Devoto-317835,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,RVFV[S IIIVIR] teste iugate dei Dioscuri con pileo laureato,"MN CORDIVS Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
595,2021-03-10,317836,0,595,Devoto-317836,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,RVFVS IIIVIR teste iugate dei Dioscuri con pileo ,"MN CORDIVS Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
596,2021-03-10,317837,0,596,Devoto-317837,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,RVFVS IIIVIR teste iugate dei Dioscuri con pileo ,"MN CORDIVS Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
599,2021-03-10,317840,0,599,Devoto-317840,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,RVFVS III[VIR] teste iugate dei Dioscuri con pileo ,"MN CORDI Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
600,2021-03-10,317841,0,600,Devoto-317841,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,[RVFVS IIIVIR] teste iugate dei Dioscuri con pileo ,"[MN] CORDI Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
602,2021-03-10,317843,0,602,Devoto-317843,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS SC testa di Venere a d., con diadema",MN CORDI[VS] Cupido su delfino a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
603,2021-03-10,317844,0,603,Devoto-317844,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS S[C] testa di Venere a d., con diadema",MN CORDIV[S] Cupido su delfino a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
604,2021-03-10,317845,0,604,Devoto-317845,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS [SC] testa di Venere a d., con diadema",MN CORD[IVS] Cupido su delfino a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
621,2021-03-10,317862,0,621,Devoto-317862,4009,1,39,-1,4,40,2,13,38,29,29,84,83,11,22,22,"L SVLLA testa di Venere a d., accanto Cupido a s. con ramo di palma ",IMPER ITERVM due trofei tra i quali brocca e lituus,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
679,2021-03-10,317915,0,674,Devoto-317915,4009,1,39,-1,4,40,2,14,38,29,29,75,75,11,22,22,"GPR busto maschile a d., drappeggiato, con scettro sulla spalla (Genius Populi Romani)","CN LEN Q scettro con corona, globo e timone. Ai lati EX SC",-,-,-,-,Latino,Latino,-,Latino,Latino,-,forse Spagna,11,4,1,1,1
689,2021-03-10,317920,0,679,Devoto-317920,4009,1,39,-1,4,40,2,14,38,29,29,75,75,11,22,22,"G[P]R busto maschile a d., drappeggiato, con scettro sulla spalla (Genius Populi Romani)","CN LEN Q scettro con corona, globo e timone. Ai lati EX EX SC",-,-,-,-,Latino,Latino,-,Latino,Latino,-,forse Spagna,11,4,1,1,1
691,2021-03-10,317921,0,680,Devoto-317921,4009,1,39,-1,4,40,2,14,38,29,29,75,75,11,22,22,"GPR busto maschile a d., drappeggiato, con scettro sulla spalla (Genius Populi Romani)","CN LEN Q scettro con corona, globo e timone. Ai lati EX SC",-,-,-,-,Latino,Latino,-,Latino,Latino,-,forse Spagna,11,4,1,1,1
704,2021-03-10,317955,0,686,Devoto-317955,4009,1,39,-1,4,40,2,15,38,29,29,86,86,11,22,22,AED [PL] busto drappeggiato di Cerere a d.,P A M FAN L [CRI] due figure maschili sedute su subsellia,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
706,2021-03-10,317956,0,687,Devoto-317956,4009,1,39,-1,4,40,2,15,38,29,29,86,86,11,22,22,AED [PL] busto drappeggiato di Cerere a d.,[P] A M FAN L C[RI] due figure maschili sedute su subsellia,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
713,2021-03-10,317932,0,691,Devoto-317932,4009,1,39,-1,4,40,2,14,38,28,28,118,118,11,22,22,L COSCO M F X testa di Roma a d. con elmo attico,"L LIC CN DOM guerriero gallo nudo su biga a d., con scudo, carnyx e redini nella s. e lancia nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Narbona,11,4,1,1,1
715,2021-03-10,317933,0,692,Devoto-317933,4009,1,39,-1,4,40,2,14,38,28,28,118,118,11,22,22,[L CO]SCO M F X testa di Roma a d. con elmo attico,"L LIC CN [DOM] guerriero gallo nudo su biga a d., con scudo, carnyx e redini nella s. e lancia nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Narbona,11,4,1,1,1
738,2021-03-10,317979,0,710,Devoto-317979,4009,1,39,-1,4,40,2,15,38,29,29,75,75,11,22,22,MAXSVMVS busto drappeggiato e diademato di Libertas a d. Dietro: pileus,"[C EGN]ATIVS CN F CN N B Roma e Venere stanti di fronte, entrambe con scettro nella d. Ai lati: timone su prora. Al centro: Cupido. A s.: marchio di controllo.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
757,2021-03-10,318000,0,729,Devoto-318000,4009,1,39,-1,4,40,2,15,38,28,28,124,124,11,22,22,ROMA [LABEO X] testa elmata di Roma a d.,"Q FAB[I] Giove su quadriga a d., con scettro nella s. e fulmine nella d. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
758,2021-03-10,318001,0,730,Devoto-318001,4009,1,39,-1,4,40,2,15,38,28,28,124,124,11,22,22,ROMA LABEO X testa elmata di Roma a d.,"Q FAB[I] Giove su quadriga a d., con scettro nella s. e fulmine nella d. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
759,2021-03-10,318002,0,731,Devoto-318002,4009,1,39,-1,4,40,2,15,38,28,28,124,124,11,22,22,ROMA [LABEO] X testa elmata di Roma a d.,"Q FAB[I] Giove su quadriga a d., con scettro nella s. e fulmine nella d. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
762,2021-03-10,318005,0,734,Devoto-318005,4009,1,39,-1,4,40,2,15,38,28,28,124,124,11,22,22,ROMA LABEO X testa elmata di Roma a d.,"[Q FABI] Giove su quadriga a d., con scettro nella s. e fulmine nella d. Sotto: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
766,2021-03-10,318012,0,738,Devoto-318012,4009,1,39,-1,4,40,2,15,38,28,28,123,123,11,22,22,ROMA X testa elmata di Roma a d.,Vittoria su quadriga a d.; con redini nella s. e corona nella d. In esergo: [M] FAN [C F],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
767,2021-03-10,318013,0,739,Devoto-318013,4009,1,39,-1,4,40,2,15,38,28,28,123,123,11,22,22,ROMA X testa elmata di Roma a d.,Vittoria su quadriga a d.; con redini nella s. e corona nella d. In esergo: M FAN C F,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
